tweet,sentiment
@Joane24641240 Luar biasa IKN \xf0\x9f\x92\xaf\nAceh \xe2\x9d\xa4\n#KotaDuniaUntukSemua\n#IKNSejahterakanIndonesia\n#IKNPemerataanEkonomi\xe2\x80\xa6 https://t.co/xcQrqVr4qX,positive
@kang___L Yang haus yang haus...teh tol...teh tol....yang lapar yang lapar ....roti ikn...\nroti ikn,negative
IKN Berdampak positiveBagi Kalimantan Timur\n@cakwme\n@LaNyallaAcademy\n\n#IbukotaNegara #IKN #SemangatNusantara https://t.co/peoIc3tpGX,positive
Ketika Resesi Melanda Dunia dan Nafsu Pemimpin Negeri ini Tetap Membangun IKN Maka Rakyat WAJIB Meminta Presiden Mu\xe2\x80\xa6 https://t.co/FH2n4jki2I,negative
IKN berkonsep Smart City. Dukung Pembangunan IKN\n#KotaDuniaUntukSemua\n#IKNSejahterakanIndonesia\xe2\x80\xa6 https://t.co/2lWH5qEthw,positive
IKN Nusantara Berdampak Terhadap Pembangunan dan Perekonomian #KotaDuniaUntukSemua #IKNSejahterakanIndonesia\xe2\x80\xa6 https://t.co/4IifTUcyww,positive
@oongroni: @DokterTifa Nenek lampir mulai ngebacot....kemarin ribut ijazah jokowi ketahuan bohong cuitan di hapus sekarang ngebacot IKN.\xe2\x80\xa6,negative
Pembangunan IKN Nusantara Berkonsepkan Green City .\n#KotaDuniaUntukSemua\n#IKNSejahterakanIndonesia\xe2\x80\xa6 https://t.co/1iU8xsHbWn,positive
Pembangunan ibukota IKN Nusantara dilaksanakan secara bertahap\n\n#KotaDuniaUntukSemua\n#IKNSejahterakanIndonesia\xe2\x80\xa6 https://t.co/8NYieauxKl,positive
@txtdrpemerintah Pemerintah lebih pilih bangun IKN dibanding bangun pendidikan,negative
Keren sekali ini IKN akan dibangun konsep green city. Rakyat Nusa Tenggara Timur dukung. \n#KotaDuniaUntukSemua\xe2\x80\xa6 https://t.co/CtnNUzr3qN,positive
@TirtoID: PT PP menjadi kontraktor yang memperoleh nilai kontrak terbanyak di Ibu Kota Negara (IKN) Nusantara Kalimantan Timur.\n\nhttps:\xe2\x80\xa6,positive
Pemindahan IKN Nusantara berikan peningkatan terhadap UMKM Lokal Jambi #KotaDuniaUntukSemua\xe2\x80\xa6 https://t.co/vlSq65kS8f,positive
Indonesia hebat \n #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan\xe2\x80\xa6 https://t.co/cair2xBhfv,positive
IKN berkonsep Forest City. Dukung Pembangunan IKN\n#KotaDuniaUntukSemua\n#IKNSejahterakanIndonesia\xe2\x80\xa6 https://t.co/jyWHuVaOgp,positive
@detikcom Sama kek IKN ga ada urgensinya. Lawan lewat jalur hukum aja,negative
IKN berkonsep ramah lingkungan dengan banyaknya riang terbuka hijau\n#KotaDuniaUntukSemua\n#IKNSejahterakanIndonesia\xe2\x80\xa6 https://t.co/vtWLrzIuNv,positive
@DokterTifa Sadar atau tidak. Ibu ini semakin dia banyak berkoar soal IKN  semakin banyak pula secara tidak langsu\xe2\x80\xa6 https://t.co/t0lu3D9Mnv,negative
@OiCoffe @KathyJo49714916 @maryshelparaiso Masyarakat Jawa Timur Dukung Pembangunan IKN Nusantara\xe2\x80\xa6 https://t.co/26xIkIj7H7,positive
Presiden Jokowi meluncurkan Jagat Nusantara metaverse di IKN\n\n#KotaDuniaUntukSemua\n#IKNSejahterakanIndonesia\xe2\x80\xa6 https://t.co/yfLZBHKDIz,positive
ibu kota nusantara merupakan jati diri indonesia\n\nSulawesi Tengah siap jadi daerah penopang IKN\xe2\x80\xa6 https://t.co/0Zg7bCA40R,positive
@maryshelparaiso IKN bawa dampak Jawa Timur yang LEBIH BAIK #KotaDuniaUntukSemua #IKNSejahterakanIndonesia\xe2\x80\xa6 https://t.co/xWAmrq9FdH,positive
@maryshelparaiso masyarakat Jawa Timur juga dukung penuh pembangunan IKN\n#KTTG20\n#PresidensiG20\n#G20Indonesia\xe2\x80\xa6 https://t.co/9kHhi8N18q,positive
Torng dukung pembangunan IKN Nusantara\n#KotaDuniaUntukSemua\n#IKNSejahterakanIndonesia\n#IKNPemerataanEkonomi\xe2\x80\xa6 https://t.co/7yEDhi8uHd,positive
@yaniarsim @aniesbaswedan \xf0\x9f\x98\x80 ya bakal GAGAL kayak DKI jika TIDAK MAU TERUSKAN HAL MAJU dari R1 sebelumnya. Tidak bis\xe2\x80\xa6 https://t.co/F1X920Wqfv,positive
@BergetarNusa @maryshelparaiso Masyarakat Jawa Timur bangga dan terus dukung Pembangunan IKN\xe2\x80\xa6 https://t.co/IdWJDcDpNY,positive
Tiga manfaat Besar IKN #KotaDuniaUntukSemua\n#IKNSejahterakanIndonesia\n#IKNPemerataanEkonomi\xe2\x80\xa6 https://t.co/lNFRGDZPbF,positive
Masyarakat Kalimantan Timur Dukung Pembangunan IKN Nusantara.\nJambi\n#KotaDuniaUntukSemua\n#IKNSejahterakanIndonesia\xe2\x80\xa6 https://t.co/ixMyDAu4nu,positive
@CahAngo45022699: IKN Nusantara merupakan masa depan Indonesia Simbol dari Indonesia Emas. https://t.co/nvK6bKVCTV,positive
@maryshelparaiso Sudah dipikirkan matang matang IKN Nusantara Jawa Timur terus dukung pembangunan IKN\xe2\x80\xa6 https://t.co/BUNAJHa3th,positive
@ABurojoo: @alisyarief Lha trus mau ngapain.....\nApa masing2 desa dsruh bkin Ikn juga..... \nMacem2 tenan...,negative
@VinoFabi0 IKN bermanfaat besar bagi perekonomian nasional\n#KotaDuniaUntukSemua #IKNSejahterakanIndonesia\xe2\x80\xa6 https://t.co/7BSQWDRumR,positive
@IMCMushroom Mudah\xc2\xb2an ga ada yang mau pergi kesana. Biasa tipikal yang ajak pergi ke IKN suka memberi mimpi indah p\xe2\x80\xa6 https://t.co/iwuGWrr7Ra,negative
@ZackyRamadhani_ @AlshaibaShihab Kamu nanya fungsi IKN apa biar ku kasih tau ya fungsi IKN itu salah satu upaya men\xe2\x80\xa6 https://t.co/509uV4OtOF,positive
@KathyJo49714916 @berita_mineral @maryshelparaiso Dukung IKN Nusantara warga Jawa Timur bangga.\xe2\x80\xa6 https://t.co/CuelkiWYH7,positive
@BergetarNusa: @berita_mineral @OiCoffe @maryshelparaiso Arek Jawa Timur antusias sambut IKN Nusantara #KotaDuniaUntukSemua #IKNSejahter\xe2\x80\xa6,positive
@sindai_salie Jakarta sudah tercemar kadrun harus secepatnya pindah ke IKN agar steril dari kadrun mabuk agama radikalis intoleran,negative
@OiCoffe @maryshelparaiso Arek Jawa Timur dukung dan sukseskan pembangunan IKN Nusantara #KotaDuniaUntukSemua\xe2\x80\xa6 https://t.co/IsVLBlqh9l,positive
@Opposih6890bio: @OiCoffe @maryshelparaiso Arek Jawa Timur dukung dan sukseskan pembangunan IKN Nusantara #KotaDuniaUntukSemua #IKNSejah\xe2\x80\xa6,positive
@NandaShanum @maryshelparaiso Pembangunan IKN berdampak positivepada pembangunan dan ekonomi. Arek Jawa Timur dukun\xe2\x80\xa6 https://t.co/UOjrvLzjFI,positive
Pemindahan IKN akan memberikan banyak dampak positive. \xe2\x9d\xa4\xef\xb8\x8f Aceh Hadir Mendukung\nAceh\n#KotaDuniaUntukSemua\xe2\x80\xa6 https://t.co/4ejG4ezHQF,positive
IKN desain konsep future smart forest city\n\nDaerah Istimewa Yogyakarta\n#KotaDuniaUntukSemua\xe2\x80\xa6 https://t.co/OmcD7UfTyW,positive
Masyarakat antusias dengan kehadiran IKN Nusantara \n\nDKI Jakarta \n#KotaDuniaUntukSemua #IKNSejahterakanIndonesia\xe2\x80\xa6 https://t.co/qAG5UeOlas,positive
Waw Pembangunan IKN Diklaim sebagai Upaya Pemerintah Percepat Transformasi Ekonomi https://t.co/zudBPzn5VT\xe2\x80\xa6 https://t.co/SQo88zQf7E,positive
Jokowi luncurkan jagat Nusantara metaverse di IKN\n#KotaDuniaUntukSemua #IKNSejahterakanIndonesia\xe2\x80\xa6 https://t.co/flWNPEoYC6,positive
IKN Nusantara Mengangkat Kearifan Lokal Kalimantan\n#KotaDuniaUntukSemua\n#IKNSejahterakanIndonesia\xe2\x80\xa6 https://t.co/TCMtKIludm,positive
@Merdekasatu1 @maryshelparaiso IKN smart city siap bersaing Jawa Timur dukung terus #KotaDuniaUntukSemua\xe2\x80\xa6 https://t.co/9DM5dHBxDj,positive
@M45Broo Ms @AgusYudhoyono lg sibuk meeting internasional bong..\nKelas dunia bukan pencitraan. Nanti jd Wakil Pres\xe2\x80\xa6 https://t.co/iAAQSPQZiR,negative
Sambutan Presiden Jokowi pada IKN: Sejarah Baru Peradaban Baru 18 Oktober 2022\n\nhttps://t.co/ds8cXfeQCi lewat @YouTube,positive
@geloraco Ayo tambah lagi apbn untuk IKN kereta cepat dan mobil listrik.\n\nGa masalah $ 25 ribu ya presidennya JEN\xe2\x80\xa6 https://t.co/HHGQ4ncFwg,negative
@Paltiwest Negeri yang mana? Cepat2 Pemilu terus yang menang bukan jagoannya terus Ibu Kota Negara pindah ke IKN\xe2\x80\xa6 https://t.co/z1UcELQmiN,negative
Ini loo manfaat besar IKN buat perekonomian Indonesia\n\n#KotaDuniaUntukSemua\n#IKNSejahterakanIndonesia\xe2\x80\xa6 https://t.co/rimH4mWo3g,positive
@hermawan_devina lah ibu lebih milih ngeluarin uang buat bangun IKN ketimbang buat stabilisasi ekonomi ea ea ea,negative
IKN berkonsep ramah lingkungan\n\nDaerah Istimewa Yogyakarta\n#KotaDuniaUntukSemua\n#IKNSejahterakanIndonesia\xe2\x80\xa6 https://t.co/iqtnrI3tmc,positive
@TintaMedia1: Track Record Nasdem membela Ahok sang penista agama setuju proyek IKN setuju BBM naik setuju UU Omnibus Law setuju pem\xe2\x80\xa6,negative
@geloraco Demi kepastian pembangunan ikn kah ?,negative
IKN Sangat Bermanfaat \n\n#KotaDuniaUntukSemua\n#IKNSejahterakanIndonesia\n#IKNPemerataanEkonomi\xe2\x80\xa6 https://t.co/lS11h2iX5m,positive
IKN Nusantara berpeluang mendapatkan investasi dari berbagai pengusaha global #b20 #arsjadrasjid #IKNnusantara\xe2\x80\xa6 https://t.co/d0oSc6Q2aH,positive
@Merdekasatu1: @maryshelparaiso IKN smart city siap bersaing Jawa Timur dukung terus #JokowiBapakInfrastruktur #KotaDuniaUntukSemua #IK\xe2\x80\xa6,positive
@OiCoffe @KathyJo49714916 @maryshelparaiso IKN Memberikan Dampak positiveBagi Kesejahteraan Masyarakat Jawa Timur.\xe2\x80\xa6 https://t.co/lOZdGIGihI,positive
Waw Sukses di Balikpapan Raksasa Properti Ini Lirik Peluang Investasi IKN Nusantara https://t.co/TxSBp5kh9j\xe2\x80\xa6 https://t.co/lsa8DDl8AD,positive
Pembangunan IKN Nusantara akan menjadi wajah baru Indonesia di mata dunia.\n\xe2\x9d\xa4\xef\xb8\x8fAceh Hadir Mendukung\xe2\x80\xa6 https://t.co/uvAeEiqJC1,positive
Dukung IKN yang berkonsep ramah lingkungan.\n\nGorontalo\n#KotaDuniaUntukSemua\n#IKNSejahterakanIndonesia\xe2\x80\xa6 https://t.co/BQrLuR0Oey,positive
Dukungan agar IKN Nusantara menjadi Tap MPR\nJambi\n#KotaDuniaUntukSemua\n#IKNSejahterakanIndonesia\xe2\x80\xa6 https://t.co/E7rrBOpz0X,positive
@Jenni09468172 sukseskan IKN Nusantara\n-Jambi-\n#KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi\xe2\x80\xa6 https://t.co/FGSybZGkWJ,positive
@geloraco: Anggaran Pembangunan Infrastruktur Dasar IKN Membengkak Jadi Rp 58 Triliun\nhttps://t.co/jOiV0N8AKK,negative
@berita_mineral @OiCoffe @maryshelparaiso Saya asli Jawa Timur juga selalu mendukung pembangunan IKN pak\xe2\x80\xa6 https://t.co/iXpl8gHIZr,positive
Mantap IKN kota ramah lingkungan berteknologi canggih\nKepulauan Bangka Belitung\n\n#KotaDuniaUntukSemua\xe2\x80\xa6 https://t.co/YnEg0Iefjw,positive
@NawaNinik @RoniaLkhoir @BangMora5 @ChusnulCh__ Fakta:Konsep penanganan banjir terbaik itu pakai konsep sponge city\xe2\x80\xa6 https://t.co/u19ZjYszpg,negative
@Leonita_Lestari Ilustrasinya bagus seperti ingin menyampaikan bukan hanya sepatu kulit yg bisa diskon sampai mur\xe2\x80\xa6 https://t.co/oIxQtA8c6X,negative
@KathyJo49714916: @berita_mineral @Merdekasatu1 @maryshelparaiso Masyarakat Jawa Timur Dukung dan Bangga Pembangunan IKN Berdampak Posit\xe2\x80\xa6,positive
@msaid_didu 2024 pemilu termasuk pilpres KPU akan menghitung suara di IKN jauh dari hiruk pikuk manusia. Jika terja\xe2\x80\xa6 https://t.co/gRqyQru1X,positive
Semakin ramai masyarakat mendukung IKN \n\nDKI Jakarta \n#KotaDuniaUntukSemua #IKNSejahterakanIndonesia\xe2\x80\xa6 https://t.co/wNYvaQ6nLH,positive
Ibu kota Nusantara membawa kemajuan yang sangat pesat untuk bangsa Indonesia! Papua dukung IKN Nusantara\xe2\x80\xa6 https://t.co/aXbjDqdb2W,positive
@FGelael @maryshelparaiso Dibangunnya IKN Nusantara di dukung semua elemen masyarakat di Jawa Timur\xe2\x80\xa6 https://t.co/2eNFniP1ux,positive
@mistahul8 sukseskan IKN Nusantara\n-Jambi-\n#KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi\xe2\x80\xa6 https://t.co/8InyES2QY8,positive
Pembangunan IKN tidak mengganggu kelestarian hutan Kalimantan dan warga masih bisa tetap tinggal di IKN. \n\nYg menen\xe2\x80\xa6 https://t.co/a0UFTfl5xu,positive
@BangNalar Mngkinmreka panik klo IKN d prcpat.. Boneka mamarika bngung demonya....,negative
@bro_aLy9 Gw mau nanya sama @jokowi nih nanya jawab yaa klo ga jawab berarti yg di tanya orang munafik nih ! Sebera\xe2\x80\xa6 https://t.co/8MfHlVwCEz,negative
@teguhsd: Lalu masih saja ngotot IKN terwujud?,negative
Pembangunan IKN Nusantara berjalan lancar tanpa ada kendala Jambi #KotaDuniaUntukSemua #IKNSejahterakanIndonesia\xe2\x80\xa6 https://t.co/W3KOdKebbw,positive
Dukung IKN Nusantara kota untuk dunia https://t.co/Q4TFEtL3J,positive
@CNNIndonesia Zelensky bilang  udah lah joko  urus ikn aja ga mampu mw urus negera ku sdg konflik pla urus itu p\xe2\x80\xa6 https://t.co/YfQiFRzxWI,negative
Dukung dan kawal Pembangunan IKN. Dukung Pembangunan IKN\n#KotaDuniaUntukSemua\n#IKNSejahterakanIndonesia\xe2\x80\xa6 https://t.co/rBjUpCnBGS,positive
Jagat Nusantara Metaverse IKN yang diluncurkan Presiden Jokowi. \n#IKNSejahterakanIndonesia \n#DukungIKNNusantara\xe2\x80\xa6 https://t.co/RtT2GdORQj,positive
@SasmojoN: @OposisiCerdas Saking nggak lakunya IKN.\nMending program transmigrasi jaman dulu.,negative
IKN Nusantara magnet pertumbuhan ekonomi baru dan smart city! Jambi #KotaDuniaUntukSemua #IKNSejahterakanIndonesia\xe2\x80\xa6 https://t.co/C7Wg22ycT7,positive
masyarakat malut mendukung pembangunan IKN Nusantara ..\n\nMalut - Maluku Utara\n\n#KotaDuniaUntukSemua\xe2\x80\xa6 https://t.co/zClhHq5Hhc,positive
@geloraco Mundur ae nek rumit..IKN itu di tunda,negative
Bersiaplah untuk menyambut IKN Nusantara dengan konsep Future Smart Forest City.\nSumatera Utara\xe2\x80\xa6 https://t.co/5C9SnFPEHC,positive
Dukung IKN Nusantara karena berdampak positivebagi Kaltim\n#IbukotaNegara\n#IKN\n#SemangatNusantara\n#fff\xe2\x80\xa6 https://t.co/lV0IhPoqjm,positive
Konsep IKN yang sangat mantap\n#KotaDuniaUntukSemua\n#IKNSejahterakanIndonesia\n#IKNPemerataanEkonomi\xe2\x80\xa6 https://t.co/1xyFAaU5eX,positive
@Nhahwa1: @OposisiCerdas Masih saja yg dipikirkan IKN ...padahal masyarakat kelas menengah ke bawag sedang menjerit akibat dampak kenaik\xe2\x80\xa6,negative
Jagat Nusantara metaverse IKN\n\n#KotaDuniaUntukSemua\n#IKNSejahterakanIndonesia\n#IKNPemerataanEkonomi\xe2\x80\xa6 https://t.co/u90rgRjvj1,positive
PGI Kukar Dukung MPR RI keluarkan ketetapan tentang IKN Nusantara! Papua dukung IKN Nusantara\n\n#KotaDuniaUntukSemua\xe2\x80\xa6 https://t.co/8Ro7fTLqwX,positive
@Alona54105770 mantap kami mendukung pemindahan IKN\n\n#KotaDuniaUntukSemua\n#IKNSejahterakanIndonesia\xe2\x80\xa6 https://t.co/mVt4Ub7GZv,positive
@geloraco Pemilu ditunda krn krisis. Tapi IKN kebal krisis. Nipu gak bosen2,negative
@HidayatNatari: Dananya dari mana?\nDuitnya dari mana?\nDuitnya dari mana?\nMemangnya ada Rencana Perjalanan Dinas ke IKN?\n#JokowiAnteknya\xe2\x80\xa6,negative
@abu_waras Bingung untuk biaya IKN biaya untuk Kepala Desa berkunjung ke IKN,negative
@DokterTifa Memangnya yg mambangun JKT Tempo dulu utk menjadi Ibu Kota gak mengejar kebutuhan rakyat yg pada datang\xe2\x80\xa6 https://t.co/QRJE6b3nr0,negative
@AndikaCaniago1 IKN akan jadi representasi bangsa yang unggul\n#KotaDuniaUntukSemua\n#IKNSejahterakanIndonesia\xe2\x80\xa6 https://t.co/3BVrUvBjFM,positive
Pembangunan Infrastruktur IKN #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi\xe2\x80\xa6 https://t.co/aN0PHZ28w0,positive
PUPR PASTIKAN PENANDATANGANAN KONTRAK PROYEK ISTANA DI IKN SEGERA DILAKUKAN\n\n#confirmed\n\n35 Jt Bali Ngerokok Pagii\xe2\x80\xa6 https://t.co/pUBm7yLoEn,negative
IKN Nusantara berkonsep Futur Smart Forest City\n#KotaDuniaUntukSemua\n#IKNSejahterakanIndonesia\xe2\x80\xa6 https://t.co/BMFGJA5X2P,positive
Dukung IKN Nusantara\n\nSumatera Barat\n#KotaDuniaUntukSemua\n#IKNSejahterakanIndonesia\n#IKNPemerataanEkonomi\xe2\x80\xa6 https://t.co/lpdRGJn2QP,positive
Pembangunan Infrastruktur IKN dilaksanakan secara bertahap\nPapua Barat\n#KotaDuniaUntukSemua\xe2\x80\xa6 https://t.co/ejoISPzQGu,positive
IKN Nusantara luar biasa\n\n#KotaDuniaUntukSemua\n#IKNSejahterakanIndonesia\n#IKNPemerataanEkonomi\xe2\x80\xa6 https://t.co/027CQMmzwu,positive
@PietFitriady @amelia_rfk Presiden yang sukses itu jika bisa membangun ekonomi kerakyatan yang kuat bukan membangu\xe2\x80\xa6 https://t.co/aEXqxEUbnd,negative
@Honkidesuyo11: IKN Nusantara disebut kota pertama di dunia terapkan forest city\n#iknnusantara\n#dukungiknnusantara\n#iknpemerataanekonomi\xe2\x80\xa6,negative
OJK Berharap Seluruh Industri Jasa Keuangan Dapat Berkantor di IKN Nusantara.\nJambi\n#KotaDuniaUntukSemua\xe2\x80\xa6 https://t.co/E4Rqx46jhy,positive
Dukung Pembangunan IKN di Kalimantan Timur.\nPemindahan IKN ke Kalimantan Timur Menjadi Harapan Baru.\xe2\x80\xa6 https://t.co/3orWHb01x0,positive
@Merdekasatu1 @maryshelparaiso Pakar Jawa Timur juga dukung pengembangan IKN #JokowiBapakInfrastruktur\xe2\x80\xa6 https://t.co/i0B3sUTXZl,positive
IKN Nusantara dengan konsep Future Smart Forest City\n#KotaDuniaUntukSemua\n#IKNSejahterakanIndonesia\xe2\x80\xa6 https://t.co/dhz9TCX4Ao,positive
Indonesia Maju dengan IKN Nusantara #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi\xe2\x80\xa6 https://t.co/9836PLD7cS,positive
Dukung dan kawal IKN Nusantara\n#KotaDuniaUntukSemua\n#IKNSejahterakanIndonesia\n#IKNPemerataanEkonomi\xe2\x80\xa6 https://t.co/WFgvyahBAO,positive
Luar biasa dukungan terus berdatangan dalam proses Pembangunan IKN Nusantara..!!  #KotaDuniaUntukSemua\xe2\x80\xa6 https://t.co/mBQ58n4wpd,positive
@Honkidesuyo11: IKN Nusantara Siap jadi Pusat Ekonomi Masa Depan\n#iknnusantara\n#dukungiknnusantara\n#iknpemerataanekonomi https://t.co/9P\xe2\x80\xa6,positive
Pembangunan IKN Nusantara untuk meningkatkan perekonomian Indonesia\nGorontalo\n#KotaDuniaUntukSemua\xe2\x80\xa6 https://t.co/LY9nslj7cR,positive
Pemerintah targetkan IKN Nusantara dihuni 200.000 orang pada 2024\n\n#KotaDuniaUntukSemua\n#IKNSejahterakanIndonesia\xe2\x80\xa6 https://t.co/lcgM45Io9,positive
Dukung penuh pembangunan IKN #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi\xe2\x80\xa6 https://t.co/U1CW6fQKf4,positive
@Joane24641240 IKN akan jadi kota ber-kelas internasional!,positive
Keren! Pemerintah sudah siapkan rute bus balikpapan - IKN Nusantara Jambi #KotaDuniaUntukSemua\xe2\x80\xa6 https://t.co/TJGGTEL2SK,positive
tiga manfaat besar IKN untuk perekonomian indonesia\n\nSulawesi Tengah siap jadi daerah penopang IKN\xe2\x80\xa6 https://t.co/b97QQy9fX2,positive
Part 2\nSuku Dayak ngamuk gara gara ikn https://t.co/eHtE3V0uPl,negative
Manfaat besar IKN untuk perekonomian Indonesia\n#KotaDuniaUntukSemua\n#IKNSejahterakanIndonesia\n#IKNPemerataanEkonomi\xe2\x80\xa6 https://t.co/tlkStHahSk,positive
@FGelael @Merdekasatu1 @maryshelparaiso Dukung IKN semoga makin maju Jawa Timur Dukung Pembangunan IKN\xe2\x80\xa6 https://t.co/tlfHdJeDca,positive
@Stevaniehuangg Alhamdulillah...\nSemoga aja 6.000 Kepala Desa membawa Keluarganya ke IKN...jangan kembali lagi ke d\xe2\x80\xa6 https://t.co/wwax8uuA8n,negative
@YogisaputraHD Bangga dengan konsep ikn Nusantara\n\nDaerah Istimewa Yogyakarta\nIKN Yogyakarta#KotaDuniaUntukSemua\xe2\x80\xa6 https://t.co/Zfpe9qdjVo,positive
@DoankWarto: Ternyata harga beli twitter lebih mahal dari biaya pembangunan IKN.\n\nTernyata anggaran Penanganan COVID-19 selama 3 tahun m\xe2\x80\xa6,negative
@berita_mineral: @Merdekasatu1 @maryshelparaiso dukung pembangunan IKN beri kesejahteraan bagi Jawa Timur #JokowiBapakInfrastruktur #Kot\xe2\x80\xa6,positive
IKN Indonesia Maju #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan\xe2\x80\xa6 https://t.co/rwqcl2hp8T,positive
Dukung pembangunan IKN Nusantara jaya\n\nDaerah Istimewa Yogyakarta\nIKN Yogyakarta#KotaDuniaUntukSemua\xe2\x80\xa6 https://t.co/4lSrZExcJS,positive
Ayo kita dukung Pembangunan IKN Nusantara. \nSumatera Utara\n#KotaDuniaUntukSemua\n#IKNSejahterakanIndonesia\xe2\x80\xa6 https://t.co/WPnUevBLHe,positive
@sindai_salie: Pembangunan IKN tidak mengganggu kelestarian hutan Kalimantan dan warga masih bisa tetap tinggal di IKN. \n\nYg menentang p\xe2\x80\xa6,positive
@berita_mineral @Merdekasatu1 @maryshelparaiso IKN berpotensi bikin Indonesia jadi pusat teknologi? Mantap ga tuh.\xe2\x80\xa6 https://t.co/zDlmYaBoXt,positive
Konsep IKN Nusantara yang sangat keren\n#KotaDuniaUntukSemua\n#IKNSejahterakanIndonesia\n#IKNPemerataanEkonomi\xe2\x80\xa6 https://t.co/ibRyYTu0YT,positive
https://t.co/rV7vBiSBWC\nEnam ribu kepala desa di seluruh Indonesia dijadwalkan melakukan kunjungan ke Ibu Kota Nusa\xe2\x80\xa6 https://t.co/gU0hRW3Y0Q,positive
IKN Nusantara Memajukan Indonesia #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi\xe2\x80\xa6 https://t.co/N3WLxzB4aU,positive
@detikcom Kalau sdh ada transmigrasi ke IKN akan seramai apa Jakarta mungkin setelah 2024.?,positive
Tiga manfaat besar IKN untuk Perekonomian Indonesia! Papua dukung IKN Nusantara\n\n#KotaDuniaUntukSemua\xe2\x80\xa6 https://t.co/G8566BhcSH,positive
@bro_aLy9 mas Elon emoh invest IKN krn tau biaya bakal bengkak klo kita bolak balik ditipu pasrah.,negative
@Opposih6890bio: @maryshelparaiso IKN Berdampak positiveterhadap pemerataan pembangunan dan ekonomi Jawa Timur #KotaDuniaUntukSemua #IKN\xe2\x80\xa6,positive
MANTAP BANGET NIH\xe2\x80\xa6! Enam Ribu Kepala Desa Se-Indonesia Dijadwalkan Kunjungi\xc2\xa0IKN https://t.co/yNW4sgPg4Z,positive
Ikn Nusantara bukti anak bangsa unggul\n\nDaerah Istimewa Yogyakarta\nIKN Yogyakarta#KotaDuniaUntukSemua\xe2\x80\xa6 https://t.co/hUwOb8zgoh,positive
Kami berkomitmen penuh menjaga kondusif wilayah demi kelancaran Pembangunan IKN Nusantara #KotaDuniaUntukSemua\xe2\x80\xa6 https://t.co/4IcZ5FD9Nm,positive
Pembangunan IKN nusantara dapat memberikan dampak positiveuntuk Indonesia \n\xe2\x9d\xa4\xef\xb8\x8f Aceh Hadir Mendukung\xe2\x80\xa6 https://t.co/xjTCemHS5X,positive
IKN berkonsep ramah lingkungan\n.\nIKN Majukan bangsa Jambi\n#KotaDuniaUntukSemua\n#IKNSejahterakanIndonesia\xe2\x80\xa6 https://t.co/R6qZD6yajV,positive
